region_id,dow,hour,traffic_share
803740,3,10,0.010524
803740,3,11,0.011137
803740,3,12,0.01117
803740,3,13,0.011072
803740,3,14,0.010839
803740,3,15,0.010466
803740,3,16,0.009963
803740,3,17,0.00915
803740,3,18,0.008598
803740,3,19,0.007939
803740,3,20,0.007053
803740,3,21,0.006047
803740,3,22,0.004926
803740,3,23,0.003464
803740,4,0,0.002008
803740,4,1,0.001106
803740,4,2,0.000638
803740,4,3,0.000407
803740,4,4,0.000379
803740,4,5,0.000627
803740,4,6,0.00127
803740,4,7,0.002569
803740,4,8,0.005288
803740,4,9,0.008556
803740,4,10,0.00998
803740,4,11,0.010731
803740,4,12,0.010892
803740,4,13,0.010804
803740,4,14,0.010587
803740,4,15,0.010363
803740,4,16,0.009803
803740,4,17,0.009133
803740,4,18,0.008433
803740,4,19,0.007621
803740,4,20,0.006782
803740,4,21,0.005814
803740,4,22,0.004881
803740,4,23,0.003336
803740,5,0,0.001941
803740,5,1,0.001081
803740,5,2,0.000597
803740,5,3,0.00041
803740,5,4,0.000387
803740,5,5,0.000632
803740,5,6,0.001245
803740,5,7,0.002503
803740,5,8,0.005081
803740,5,9,0.008372
803740,5,10,0.010129
803740,5,11,0.010495
803740,5,12,0.010491
803740,5,13,0.010602
803740,5,14,0.010322
803740,5,15,0.009926
803740,5,16,0.009449
803740,5,17,0.008768
803740,5,18,0.008049
803740,5,19,0.007382
803740,5,20,0.006476
803740,5,21,0.005445
803740,5,22,0.004499
803740,5,23,0.003206
803740,6,0,0.001933
803740,6,1,0.001098
803740,6,2,0.000634
803740,6,3,0.00043
803740,6,4,0.000379
803740,6,5,0.000569
803740,6,6,0.001116
803740,6,7,0.002164
803740,6,8,0.004318
803740,6,9,0.007351
803740,6,10,0.009273
803740,6,11,0.009857
803740,6,12,0.009803
803740,6,13,0.009712
803740,6,14,0.009409
803740,6,15,0.009067
803740,6,16,0.008663
803740,6,17,0.008206
803740,6,18,0.007585
803740,6,19,0.006794
803740,6,20,0.005864
803740,6,21,0.005193
803740,6,22,0.004154
803740,6,23,0.003187
803740,7,0,0.001887
803740,7,1,0.00109
803740,7,2,0.000681
803740,7,3,0.00043
803740,7,4,0.000366
803740,7,5,0.000513
803740,7,6,0.000977
803740,7,7,0.001943
803740,7,8,0.003935
803740,7,9,0.006594
803740,7,10,0.008577
803740,7,11,0.009228
803740,7,12,0.009355
803740,7,13,0.00922
803740,7,14,0.008933
803740,7,15,0.008556
803740,7,16,0.008182
803740,7,17,0.007737
803740,7,18,0.007255
803740,7,19,0.006776
803740,7,20,0.005838
803740,7,21,0.005261
803740,7,22,0.004484
803740,7,23,0.003222
806060,1,0,0.001936
806060,1,1,0.001093
806060,1,2,0.000615
806060,1,3,0.000417
806060,1,4,0.000355
806060,1,5,0.000581
806060,1,6,0.001164
806060,1,7,0.002376
806060,1,8,0.005067
806060,1,9,0.008493
806060,1,10,0.010757
806060,1,11,0.011533
806060,1,12,0.011588
806060,1,13,0.011454
806060,1,14,0.011193
806060,1,15,0.010707
806060,1,16,0.010223
806060,1,17,0.00959
806060,1,18,0.008749
806060,1,19,0.009877
806060,1,20,0.00876
806060,1,21,0.007374
806060,1,22,0.00614
806060,1,23,0.00432
806060,2,0,0.002488
806060,2,1,0.00133
806060,2,2,0.000773
806060,2,3,0.00048
806060,2,4,0.000474
806060,2,5,0.000785
806060,2,6,0.001559
806060,2,7,0.003179
806060,2,8,0.006537
806060,2,9,0.010549
806060,2,10,0.013056
806060,2,11,0.013674
806060,2,12,0.013862
806060,2,13,0.013756
806060,2,14,0.013388
806060,2,15,0.013024
806060,2,16,0.012379
806060,2,17,0.011378
806060,2,18,0.010815
806060,2,19,0.008042
806060,2,20,0.006985
806060,2,21,0.005984
806060,2,22,0.005061
806060,2,23,0.003524
806060,3,0,0.002059
806060,3,1,0.001106
806060,3,2,0.000596
806060,3,3,0.000412
806060,3,4,0.000394
806060,3,5,0.00063
806060,3,6,0.001307
806060,3,7,0.002591
806060,3,8,0.005252
806060,3,9,0.008571
806060,3,10,0.010524
806060,3,11,0.011137
806060,3,12,0.01117
806060,3,13,0.011072
806060,3,14,0.010839
806060,3,15,0.010466
806060,3,16,0.009963
806060,3,17,0.00915
806060,3,18,0.008598
806060,3,19,0.007939
806060,3,20,0.007053
806060,3,21,0.006047
806060,3,22,0.004926
806060,3,23,0.003464
806060,4,0,0.002008
806060,4,1,0.001106
806060,4,2,0.000638
806060,4,3,0.000407
806060,4,4,0.000379
806060,4,5,0.000627
806060,4,6,0.00127
806060,4,7,0.002569
806060,4,8,0.005288
806060,4,9,0.008556
806060,4,10,0.00998
806060,4,11,0.010731
806060,4,12,0.010892
806060,4,13,0.010804
806060,4,14,0.010587
806060,4,15,0.010363
806060,4,16,0.009803
806060,4,17,0.009133
806060,4,18,0.008433
806060,4,19,0.007621
806060,4,20,0.006782
806060,4,21,0.005814
806060,4,22,0.004881
806060,4,23,0.003336
806060,5,0,0.001941
806060,5,1,0.001081
806060,5,2,0.000597
806060,5,3,0.00041
806060,5,4,0.000387
806060,5,5,0.000632
806060,5,6,0.001245
806060,5,7,0.002503
806060,5,8,0.005081
806060,5,9,0.008372
806060,5,10,0.010129
806060,5,11,0.010495
806060,5,12,0.010491
806060,5,13,0.010602
806060,5,14,0.010322
806060,5,15,0.009926
806060,5,16,0.009449
806060,5,17,0.008768
806060,5,18,0.008049
806060,5,19,0.007382
806060,5,20,0.006476
806060,5,21,0.005445
806060,5,22,0.004499
806060,5,23,0.003206
806060,6,0,0.001933
806060,6,1,0.001098
806060,6,2,0.000634
806060,6,3,0.00043
806060,6,4,0.000379
806060,6,5,0.000569
806060,6,6,0.001116
806060,6,7,0.002164
806060,6,8,0.004318
806060,6,9,0.007351
806060,6,10,0.009273
806060,6,11,0.009857
806060,6,12,0.009803
806060,6,13,0.009712
806060,6,14,0.009409
806060,6,15,0.009067
806060,6,16,0.008663
806060,6,17,0.008206
806060,6,18,0.007585
806060,6,19,0.006794
806060,6,20,0.005864
806060,6,21,0.005193
806060,6,22,0.004154
806060,6,23,0.003187
806060,7,0,0.001887
806060,7,1,0.00109
806060,7,2,0.000681
806060,7,3,0.00043
806060,7,4,0.000366
806060,7,5,0.000513
806060,7,6,0.000977
806060,7,7,0.001943
806060,7,8,0.003935
806060,7,9,0.006594
806060,7,10,0.008577
806060,7,11,0.009228
806060,7,12,0.009355
806060,7,13,0.00922
806060,7,14,0.008933
806060,7,15,0.008556
806060,7,16,0.008182
806060,7,17,0.007737
806060,7,18,0.007255
806060,7,19,0.006776
806060,7,20,0.005838
806060,7,21,0.005261
806060,7,22,0.004484
806060,7,23,0.003222
805340,1,0,0.001936
805340,1,1,0.001093
805340,1,2,0.000615
805340,1,3,0.000417
805340,1,4,0.000355
805340,1,5,0.000581
805340,1,6,0.001164
805340,1,7,0.002376
805340,1,8,0.005067
805340,1,9,0.008493
805340,1,10,0.010757
805340,1,11,0.011533
805340,1,12,0.011588
805340,1,13,0.011454
805340,1,14,0.011193
805340,1,15,0.010707
805340,1,16,0.010223
805340,1,17,0.00959
805340,1,18,0.008749
805340,1,19,0.009877
805340,1,20,0.00876
805340,1,21,0.007374
805340,1,22,0.00614
805340,1,23,0.00432
805340,2,0,0.002488
805340,2,1,0.00133
805340,2,2,0.000773
805340,2,3,0.00048
805340,2,4,0.000474
805340,2,5,0.000785
805340,2,6,0.001559
805340,2,7,0.003179
805340,2,8,0.006537
805340,2,9,0.010549
805340,2,10,0.013056
805340,2,11,0.013674
805340,2,12,0.013862
805340,2,13,0.013756
805340,2,14,0.013388
805340,2,15,0.013024
805340,2,16,0.012379
805340,2,17,0.011378
805340,2,18,0.010815
805340,2,19,0.008042
805340,2,20,0.006985
805340,2,21,0.005984
805340,2,22,0.005061
805340,2,23,0.003524
805340,3,0,0.002059
805340,3,1,0.001106
805340,3,2,0.000596
805340,3,3,0.000412
805340,3,4,0.000394
805340,3,5,0.00063
805340,3,6,0.001307
805340,3,7,0.002591
805340,3,8,0.005252
805340,3,9,0.008571
805340,3,10,0.010524
805340,3,11,0.011137
805340,3,12,0.01117
805340,3,13,0.011072
805340,3,14,0.010839
805340,3,15,0.010466
805340,3,16,0.009963
805340,3,17,0.00915
805340,3,18,0.008598
805340,3,19,0.007939
805340,3,20,0.007053
805340,3,21,0.006047
805340,3,22,0.004926
805340,3,23,0.003464
805340,4,0,0.002008
805340,4,1,0.001106
805340,4,2,0.000638
805340,4,3,0.000407
805340,4,4,0.000379
805340,4,5,0.000627
805340,4,6,0.00127
805340,4,7,0.002569
805340,4,8,0.005288
805340,4,9,0.008556
805340,4,10,0.00998
805340,4,11,0.010731
805340,4,12,0.010892
805340,4,13,0.010804
805340,4,14,0.010587
805340,4,15,0.010363
805340,4,16,0.009803
805340,4,17,0.009133
805340,4,18,0.008433
805340,4,19,0.007621
805340,4,20,0.006782
805340,4,21,0.005814
805340,4,22,0.004881
805340,4,23,0.003336
805340,5,0,0.001941
805340,5,1,0.001081
805340,5,2,0.000597
805340,5,3,0.00041
805340,5,4,0.000387
805340,5,5,0.000632
805340,5,6,0.001245
805340,5,7,0.002503
805340,5,8,0.005081
805340,5,9,0.008372
805340,5,10,0.010129
805340,5,11,0.010495
805340,5,12,0.010491
805340,5,13,0.010602
805340,5,14,0.010322
805340,5,15,0.009926
805340,5,16,0.009449
805340,5,17,0.008768
805340,5,18,0.008049
805340,5,19,0.007382
805340,5,20,0.006476
805340,5,21,0.005445
805340,5,22,0.004499
805340,5,23,0.003206
805340,6,0,0.001933
805340,6,1,0.001098
805340,6,2,0.000634
805340,6,3,0.00043
805340,6,4,0.000379
805340,6,5,0.000569
805340,6,6,0.001116
805340,6,7,0.002164
805340,6,8,0.004318
805340,6,9,0.007351
805340,6,10,0.009273
805340,6,11,0.009857
805340,6,12,0.009803
805340,6,13,0.009712
805340,6,14,0.009409
805340,6,15,0.009067
805340,6,16,0.008663
805340,6,17,0.008206
805340,6,18,0.007585
805340,6,19,0.006794
805340,6,20,0.005864
805340,6,21,0.005193
805340,6,22,0.004154
805340,6,23,0.003187
805340,7,0,0.001887
805340,7,1,0.00109
805340,7,2,0.000681
805340,7,3,0.00043
805340,7,4,0.000366
805340,7,5,0.000513
805340,7,6,0.000977
805340,7,7,0.001943
805340,7,8,0.003935
805340,7,9,0.006594
805340,7,10,0.008577
805340,7,11,0.009228
805340,7,12,0.009355
805340,7,13,0.00922
805340,7,14,0.008933
805340,7,15,0.008556
805340,7,16,0.008182
805340,7,17,0.007737
805340,7,18,0.007255
805340,7,19,0.006776
805340,7,20,0.005838
805340,7,21,0.005261
805340,7,22,0.004484
805340,7,23,0.003222
804620,1,0,0.001936
804620,1,1,0.001093
804620,1,2,0.000615
804620,1,3,0.000417
804620,1,4,0.000355
804620,1,5,0.000581
804620,1,6,0.001164
804620,1,7,0.002376
804620,1,8,0.005067
804620,1,9,0.008493
804620,1,10,0.010757
804620,1,11,0.011533
804620,1,12,0.011588
804620,1,13,0.011454
804620,1,14,0.011193
804620,1,15,0.010707
804620,1,16,0.010223
804620,1,17,0.00959
804620,1,18,0.008749
804620,1,19,0.009877
804620,1,20,0.00876
804620,1,21,0.007374
804620,1,22,0.00614
804620,1,23,0.00432
804620,2,0,0.002488
804620,2,1,0.00133
804620,2,2,0.000773
804620,2,3,0.00048
804620,2,4,0.000474
804620,2,5,0.000785
804620,2,6,0.001559
804620,2,7,0.003179
804620,2,8,0.006537
804620,2,9,0.010549
804620,2,10,0.013056
804620,2,11,0.013674
804620,2,12,0.013862
804620,2,13,0.013756
804620,2,14,0.013388
804620,2,15,0.013024
804620,2,16,0.012379
804620,2,17,0.011378
804620,2,18,0.010815
804620,2,19,0.008042
804620,2,20,0.006985
804620,2,21,0.005984
804620,2,22,0.005061
804620,2,23,0.003524
804620,3,0,0.002059
804620,3,1,0.001106
804620,3,2,0.000596
804620,3,3,0.000412
804620,3,4,0.000394
804620,3,5,0.00063
804620,3,6,0.001307
804620,3,7,0.002591
804620,3,8,0.005252
804620,3,9,0.008571
804620,3,10,0.010524
804620,3,11,0.011137
804620,3,12,0.01117
804620,3,13,0.011072
804620,3,14,0.010839
804620,3,15,0.010466
804620,3,16,0.009963
804620,3,17,0.00915
804620,3,18,0.008598
804620,3,19,0.007939
804620,3,20,0.007053
804620,3,21,0.006047
804620,3,22,0.004926
804620,3,23,0.003464
804620,4,0,0.002008
804620,4,1,0.001106
804620,4,2,0.000638
804620,4,3,0.000407
804620,4,4,0.000379
804620,4,5,0.000627
804620,4,6,0.00127
804620,4,7,0.002569
804620,4,8,0.005288
804620,4,9,0.008556
804620,4,10,0.00998
804620,4,11,0.010731
804620,4,12,0.010892
804620,4,13,0.010804
804620,4,14,0.010587
804620,4,15,0.010363
804620,4,16,0.009803
804620,4,17,0.009133
804620,4,18,0.008433
804620,4,19,0.007621
804620,4,20,0.006782
804620,4,21,0.005814
804620,4,22,0.004881
804620,4,23,0.003336
804620,5,0,0.001941
804620,5,1,0.001081
804620,5,2,0.000597
804620,5,3,0.00041
804620,5,4,0.000387
804620,5,5,0.000632
804620,5,6,0.001245
804620,5,7,0.002503
804620,5,8,0.005081
804620,5,9,0.008372
804620,5,10,0.010129
804620,5,11,0.010495
804620,5,12,0.010491
804620,5,13,0.010602
804620,5,14,0.010322
804620,5,15,0.009926
804620,5,16,0.009449
804620,5,17,0.008768
804620,5,18,0.008049
804620,5,19,0.007382
804620,5,20,0.006476
804620,5,21,0.005445
804620,5,22,0.004499
804620,5,23,0.003206
804620,6,0,0.001933
804620,6,1,0.001098
804620,6,2,0.000634
804620,6,3,0.00043
804620,6,4,0.000379
804620,6,5,0.000569
804620,6,6,0.001116
804620,6,7,0.002164
804620,6,8,0.004318
804620,6,9,0.007351
804620,6,10,0.009273
804620,6,11,0.009857
804620,6,12,0.009803
804620,6,13,0.009712
804620,6,14,0.009409
804620,6,15,0.009067
804620,6,16,0.008663
804620,6,17,0.008206
804620,6,18,0.007585
804620,6,19,0.006794
804620,6,20,0.005864
804620,6,21,0.005193
804620,6,22,0.004154
804620,6,23,0.003187
804620,7,0,0.001887
804620,7,1,0.00109
804620,7,2,0.000681
804620,7,3,0.00043
804620,7,4,0.000366
804620,7,5,0.000513
804620,7,6,0.000977
804620,7,7,0.001943
804620,7,8,0.003935
804620,7,9,0.006594
804620,7,10,0.008577
804620,7,11,0.009228
804620,7,12,0.009355
804620,7,13,0.00922
804620,7,14,0.008933
804620,7,15,0.008556
804620,7,16,0.008182
804620,7,17,0.007737
804620,7,18,0.007255
804620,7,19,0.006776
804620,7,20,0.005838
804620,7,21,0.005261
804620,7,22,0.004484
804620,7,23,0.003222
805180,1,0,0.001936
805180,1,1,0.001093
805180,1,2,0.000615
805180,1,3,0.000417
805180,1,4,0.000355
805180,1,5,0.000581
805180,1,6,0.001164
805180,1,7,0.002376
805180,1,8,0.005067
805180,1,9,0.008493
805180,1,10,0.010757
805180,1,11,0.011533
805180,1,12,0.011588
805180,1,13,0.011454
805180,1,14,0.011193
805180,1,15,0.010707
805180,1,16,0.010223
805180,1,17,0.00959
805180,1,18,0.008749
805180,1,19,0.009877
805180,1,20,0.00876
805180,1,21,0.007374
805180,1,22,0.00614
805180,1,23,0.00432
805180,2,0,0.002488
805180,2,1,0.00133
805180,2,2,0.000773
805180,2,3,0.00048
805180,2,4,0.000474
805180,2,5,0.000785
805180,2,6,0.001559
805180,2,7,0.003179
805180,2,8,0.006537
805180,2,9,0.010549
805180,2,10,0.013056
805180,2,11,0.013674
805180,2,12,0.013862
805180,2,13,0.013756
805180,2,14,0.013388
805180,2,15,0.013024
805180,2,16,0.012379
805180,2,17,0.011378
805180,2,18,0.010815
805180,2,19,0.008042
805180,2,20,0.006985
805180,2,21,0.005984
805180,2,22,0.005061
805180,2,23,0.003524
805180,3,0,0.002059
805180,3,1,0.001106
805180,3,2,0.000596
805180,3,3,0.000412
805180,3,4,0.000394
805180,3,5,0.00063
805180,3,6,0.001307
805180,3,7,0.002591
805180,3,8,0.005252
805180,3,9,0.008571
805180,3,10,0.010524
805180,3,11,0.011137
805180,3,12,0.01117
805180,3,13,0.011072
805180,3,14,0.010839
805180,3,15,0.010466
805180,3,16,0.009963
805180,3,17,0.00915
805180,3,18,0.008598
805180,3,19,0.007939
805180,3,20,0.007053
805180,3,21,0.006047
805180,3,22,0.004926
805180,3,23,0.003464
805180,4,0,0.002008
805180,4,1,0.001106
805180,4,2,0.000638
805180,4,3,0.000407
805180,4,4,0.000379
805180,4,5,0.000627
805180,4,6,0.00127
805180,4,7,0.002569
805180,4,8,0.005288
805180,4,9,0.008556
805180,4,10,0.00998
805180,4,11,0.010731
805180,4,12,0.010892
805180,4,13,0.010804
805180,4,14,0.010587
805180,4,15,0.010363
805180,4,16,0.009803
805180,4,17,0.009133
805180,4,18,0.008433
805180,4,19,0.007621
805180,4,20,0.006782
805180,4,21,0.005814
805180,4,22,0.004881
805180,4,23,0.003336
805180,5,0,0.001941
805180,5,1,0.001081
805180,5,2,0.000597
805180,5,3,0.00041
805180,5,4,0.000387
805180,5,5,0.000632
805180,5,6,0.001245
805180,5,7,0.002503
805180,5,8,0.005081
805180,5,9,0.008372
805180,5,10,0.010129
805180,5,11,0.010495
805180,5,12,0.010491
805180,5,13,0.010602
805180,5,14,0.010322
805180,5,15,0.009926
805180,5,16,0.009449
805180,5,17,0.008768
805180,5,18,0.008049
805180,5,19,0.007382
805180,5,20,0.006476
805180,5,21,0.005445
805180,5,22,0.004499
805180,5,23,0.003206
805180,6,0,0.001933
805180,6,1,0.001098
805180,6,2,0.000634
805180,6,3,0.00043
805180,6,4,0.000379
805180,6,5,0.000569
805180,6,6,0.001116
805180,6,7,0.002164
805180,6,8,0.004318
805180,6,9,0.007351
805180,6,10,0.009273
805180,6,11,0.009857
805180,6,12,0.009803
805180,6,13,0.009712
805180,6,14,0.009409
805180,6,15,0.009067
805180,6,16,0.008663
805180,6,17,0.008206
805180,6,18,0.007585
805180,6,19,0.006794
805180,6,20,0.005864
805180,6,21,0.005193
805180,6,22,0.004154
805180,6,23,0.003187
805180,7,0,0.001887
805180,7,1,0.00109
805180,7,2,0.000681
805180,7,3,0.00043
805180,7,4,0.000366
805180,7,5,0.000513
805180,7,6,0.000977
805180,7,7,0.001943
805180,7,8,0.003935
805180,7,9,0.006594
805180,7,10,0.008577
805180,7,11,0.009228
805180,7,12,0.009355
805180,7,13,0.00922
805180,7,14,0.008933
805180,7,15,0.008556
805180,7,16,0.008182
805180,7,17,0.007737
805180,7,18,0.007255
805180,7,19,0.006776
805180,7,20,0.005838
805180,7,21,0.005261
805180,7,22,0.004484
805180,7,23,0.003222
804700,1,0,0.001936
804700,1,1,0.001093
804700,1,2,0.000615
804700,1,3,0.000417
804700,1,4,0.000355
804700,1,5,0.000581
804700,1,6,0.001164
804700,1,7,0.002376
804700,1,8,0.005067
804700,1,9,0.008493
804700,1,10,0.010757
804700,1,11,0.011533
804700,1,12,0.011588
804700,1,13,0.011454
804700,1,14,0.011193
804700,1,15,0.010707
804700,1,16,0.010223
804700,1,17,0.00959
804700,1,18,0.008749
804700,1,19,0.009877
804700,1,20,0.00876
804700,1,21,0.007374
804700,1,22,0.00614
804700,1,23,0.00432
804700,2,0,0.002488
804700,2,1,0.00133
804700,2,2,0.000773
804700,2,3,0.00048
804700,2,4,0.000474
804700,2,5,0.000785
804700,2,6,0.001559
804700,2,7,0.003179
804700,2,8,0.006537
804700,2,9,0.010549
804700,2,10,0.013056
804700,2,11,0.013674
804700,2,12,0.013862
804700,2,13,0.013756
804700,2,14,0.013388
804700,2,15,0.013024
804700,2,16,0.012379
804700,2,17,0.011378
804700,2,18,0.010815
804700,2,19,0.008042
804700,2,20,0.006985
804700,2,21,0.005984
804700,2,22,0.005061
804700,2,23,0.003524
804700,3,0,0.002059
804700,3,1,0.001106
804700,3,2,0.000596
804700,3,3,0.000412
804700,3,4,0.000394
804700,3,5,0.00063
804700,3,6,0.001307
804700,3,7,0.002591
804700,3,8,0.005252
804700,3,9,0.008571
804700,3,10,0.010524
804700,3,11,0.011137
804700,3,12,0.01117
804700,3,13,0.011072
804700,3,14,0.010839
804700,3,15,0.010466
804700,3,16,0.009963
804700,3,17,0.00915
804700,3,18,0.008598
804700,3,19,0.007939
804700,3,20,0.007053
804700,3,21,0.006047
804700,3,22,0.004926
804700,3,23,0.003464
804700,4,0,0.002008
804700,4,1,0.001106
804700,4,2,0.000638
804700,4,3,0.000407
804700,4,4,0.000379
804700,4,5,0.000627
804700,4,6,0.00127
804700,4,7,0.002569
804700,4,8,0.005288
804700,4,9,0.008556
804700,4,10,0.00998
804700,4,11,0.010731
804700,4,12,0.010892
804700,4,13,0.010804
804700,4,14,0.010587
804700,4,15,0.010363
804700,4,16,0.009803
804700,4,17,0.009133
804700,4,18,0.008433
804700,4,19,0.007621
804700,4,20,0.006782
804700,4,21,0.005814
804700,4,22,0.004881
804700,4,23,0.003336
804700,5,0,0.001941
804700,5,1,0.001081
804700,5,2,0.000597
804700,5,3,0.00041
804700,5,4,0.000387
804700,5,5,0.000632
804700,5,6,0.001245
804700,5,7,0.002503
804700,5,8,0.005081
804700,5,9,0.008372
804700,5,10,0.010129
804700,5,11,0.010495
804700,5,12,0.010491
804700,5,13,0.010602
804700,5,14,0.010322
804700,5,15,0.009926
804700,5,16,0.009449
804700,5,17,0.008768
804700,5,18,0.008049
804700,5,19,0.007382
804700,5,20,0.006476
804700,5,21,0.005445
804700,5,22,0.004499
804700,5,23,0.003206
804700,6,0,0.001933
804700,6,1,0.001098
804700,6,2,0.000634
804700,6,3,0.00043
804700,6,4,0.000379
804700,6,5,0.000569
804700,6,6,0.001116
804700,6,7,0.002164
804700,6,8,0.004318
804700,6,9,0.007351
804700,6,10,0.009273
804700,6,11,0.009857
804700,6,12,0.009803
804700,6,13,0.009712
804700,6,14,0.009409
804700,6,15,0.009067
804700,6,16,0.008663
804700,6,17,0.008206
804700,6,18,0.007585
804700,6,19,0.006794
804700,6,20,0.005864
804700,6,21,0.005193
804700,6,22,0.004154
804700,6,23,0.003187
804700,7,0,0.001887
804700,7,1,0.00109
804700,7,2,0.000681
804700,7,3,0.00043
804700,7,4,0.000366
804700,7,5,0.000513
804700,7,6,0.000977
804700,7,7,0.001943
804700,7,8,0.003935
804700,7,9,0.006594
804700,7,10,0.008577
804700,7,11,0.009228
804700,7,12,0.009355
804700,7,13,0.00922
804700,7,14,0.008933
804700,7,15,0.008556
804700,7,16,0.008182
804700,7,17,0.007737
804700,7,18,0.007255
804700,7,19,0.006776
804700,7,20,0.005838
804700,7,21,0.005261
804700,7,22,0.004484
804700,7,23,0.003222
803910,1,0,0.001936
803910,1,1,0.001093
803910,1,2,0.000615
803910,1,3,0.000417
803910,1,4,0.000355
803910,1,5,0.000581
803910,1,6,0.001164
803910,1,7,0.002376
803910,1,8,0.005067
803910,1,9,0.008493
803910,1,10,0.010757
803910,1,11,0.011533
803910,1,12,0.011588
803910,1,13,0.011454
803910,1,14,0.011193
803910,1,15,0.010707
803910,1,16,0.010223
803910,1,17,0.00959
803910,1,18,0.008749
803910,1,19,0.009877
803910,1,20,0.00876
803910,1,21,0.007374
803910,1,22,0.00614
803910,1,23,0.00432
803910,2,0,0.002488
803910,2,1,0.00133
803910,2,2,0.000773
803910,2,3,0.00048
803910,2,4,0.000474
803910,2,5,0.000785
803910,2,6,0.001559
803910,2,7,0.003179
803910,2,8,0.006537
803910,2,9,0.010549
803910,2,10,0.013056
803910,2,11,0.013674
803910,2,12,0.013862
803910,2,13,0.013756
803910,2,14,0.013388
803910,2,15,0.013024
803910,2,16,0.012379
803910,2,17,0.011378
803910,2,18,0.010815
803910,2,19,0.008042
803910,2,20,0.006985
803910,2,21,0.005984
803910,2,22,0.005061
803910,2,23,0.003524
803910,3,0,0.002059
803910,3,1,0.001106
803910,3,2,0.000596
803910,3,3,0.000412
803910,3,4,0.000394
803910,3,5,0.00063
803910,3,6,0.001307
803910,3,7,0.002591
803910,3,8,0.005252
803910,3,9,0.008571
803910,3,10,0.010524
803910,3,11,0.011137
803910,3,12,0.01117
803910,3,13,0.011072
803910,3,14,0.010839
803910,3,15,0.010466
803910,3,16,0.009963
803910,3,17,0.00915
803910,3,18,0.008598
803910,3,19,0.007939
803910,3,20,0.007053
803910,3,21,0.006047
803910,3,22,0.004926
803910,3,23,0.003464
803910,4,0,0.002008
803910,4,1,0.001106
803910,4,2,0.000638
803910,4,3,0.000407
803910,4,4,0.000379
803910,4,5,0.000627
803910,4,6,0.00127
803910,4,7,0.002569
803910,4,8,0.005288
803910,4,9,0.008556
803910,4,10,0.00998
803910,4,11,0.010731
803910,4,12,0.010892
803910,4,13,0.010804
803910,4,14,0.010587
803910,4,15,0.010363
803910,4,16,0.009803
803910,4,17,0.009133
803910,4,18,0.008433
803910,4,19,0.007621
803910,4,20,0.006782
803910,4,21,0.005814
803910,4,22,0.004881
803910,4,23,0.003336
803910,5,0,0.001941
803910,5,1,0.001081
803910,5,2,0.000597
803910,5,3,0.00041
803910,5,4,0.000387
803910,5,5,0.000632
803910,5,6,0.001245
803910,5,7,0.002503
803910,5,8,0.005081
803910,5,9,0.008372
803910,5,10,0.010129
803910,5,11,0.010495
803910,5,12,0.010491
803910,5,13,0.010602
803910,5,14,0.010322
803910,5,15,0.009926
803910,5,16,0.009449
803910,5,17,0.008768
803910,5,18,0.008049
803910,5,19,0.007382
803910,5,20,0.006476
803910,5,21,0.005445
803910,5,22,0.004499
803910,5,23,0.003206
803910,6,0,0.001933
803910,6,1,0.001098
803910,6,2,0.000634
803910,6,3,0.00043
803910,6,4,0.000379
803910,6,5,0.000569
803910,6,6,0.001116
803910,6,7,0.002164
803910,6,8,0.004318
803910,6,9,0.007351
803910,6,10,0.009273
803910,6,11,0.009857
803910,6,12,0.009803
803910,6,13,0.009712
803910,6,14,0.009409
803910,6,15,0.009067
803910,6,16,0.008663
803910,6,17,0.008206
803910,6,18,0.007585
803910,6,19,0.006794
803910,6,20,0.005864
803910,6,21,0.005193
803910,6,22,0.004154
803910,6,23,0.003187
803910,7,0,0.001887
803910,7,1,0.00109
803910,7,2,0.000681
803910,7,3,0.00043
803910,7,4,0.000366
803910,7,5,0.000513
803910,7,6,0.000977
803910,7,7,0.001943
803910,7,8,0.003935
803910,7,9,0.006594
803910,7,10,0.008577
803910,7,11,0.009228
803910,7,12,0.009355
803910,7,13,0.00922
803910,7,14,0.008933
803910,7,15,0.008556
803910,7,16,0.008182
803910,7,17,0.007737
803910,7,18,0.007255
803910,7,19,0.006776
803910,7,20,0.005838
803910,7,21,0.005261
803910,7,22,0.004484
803910,7,23,0.003222
805190,1,0,0.001936
805190,1,1,0.001093
805190,1,2,0.000615
805190,1,3,0.000417
805190,1,4,0.000355
805190,1,5,0.000581
805190,1,6,0.001164
805190,1,7,0.002376
805190,1,8,0.005067
805190,1,9,0.008493
805190,1,10,0.010757
805190,1,11,0.011533
805190,1,12,0.011588
805190,1,13,0.011454
805190,1,14,0.011193
805190,1,15,0.010707
805190,1,16,0.010223
805190,1,17,0.00959
805190,1,18,0.008749
805190,1,19,0.009877
805190,1,20,0.00876
805190,1,21,0.007374
805190,1,22,0.00614
805190,1,23,0.00432
805190,2,0,0.002488
805190,2,1,0.00133
805190,2,2,0.000773
805190,2,3,0.00048
805190,2,4,0.000474
805190,2,5,0.000785
805190,2,6,0.001559
805190,2,7,0.003179
805190,2,8,0.006537
805190,2,9,0.010549
805190,2,10,0.013056
805190,2,11,0.013674
805190,2,12,0.013862
805190,2,13,0.013756
805190,2,14,0.013388
805190,2,15,0.013024
805190,2,16,0.012379
805190,2,17,0.011378
805190,2,18,0.010815
805190,2,19,0.008042
805190,2,20,0.006985
805190,2,21,0.005984
805190,2,22,0.005061
